Scratch_Weights,Transfer_Weights
-0.06448868,0.24011563
0.13978334,0.0093289325
-0.1381138,0.10980091
-0.1017265,0.016144067
0.16125165,-0.13704607
-0.015937949,-0.10349313
0.04155095,0.15766476
0.15698318,-0.15458989
-0.09991914,-0.029028058
0.10981595,0.13608253
-0.13672721,-0.09431555
-0.17368883,-0.35524708
-0.13485199,-0.19449238
-0.055681173,0.05595865
0.12047989,-0.109276034
-0.10484177,-0.13179319
0.08665383,0.34894043
0.061408926,0.07377736
-0.13317983,-0.20461364
0.013821701,-0.1067123
0.18996143,-0.07502803
0.11097727,0.23606656
0.043172114,0.054254208
-0.060783505,0.32626203
0.17162374,0.34066373
-0.11627974,0.10366851
-0.166703,0.16112402
-0.16974978,-0.086549744
-0.069552615,-0.1371437
-0.103036754,0.0061159655
-0.13928965,0.3901743
0.17676347,-0.29385343
-0.11473489,0.009360305
0.09274468,0.26221544
0.027284063,-0.32819995
-0.04346058,-0.1713673
0.03441003,-0.10058964
-0.08098026,-0.12147714
0.11002865,-0.3390397
-0.015714861,-0.6307301
0.090159565,0.36033735
0.03286671,0.051943425
0.18643998,-0.12898019
-0.19143817,0.6407619
-0.047823936,0.5586414
-0.14723106,0.1128165
0.12961169,0.15718752
0.16104965,0.10212781
-0.18519953,0.13012646
0.13598539,-0.14446124
0.1323469,-0.40195012
-0.023720004,0.039090067
0.17567484,-0.18582392
-0.04564281,-0.28257248
-0.06493644,-0.111722305
0.04542583,-0.01442485
-0.06495452,0.31743667
0.012832288,0.39227772
-0.07840041,-0.19020821
0.03488986,0.022133961
-0.1691468,0.35163245
-0.11972713,-0.4495475
-0.07792221,-0.17401972
0.027768595,-0.066581056
-0.09102337,-0.0433027
0.18151541,-0.09515003
0.0068457527,0.012436733
-0.16705887,-0.1308539
0.030704347,-0.27619046
0.11369452,-0.18600024
-0.061204053,-0.12922414
0.0399408,-0.26916212
0.07886057,-0.19028206
0.09552514,0.064846806
0.17278804,0.03766887
0.11767312,0.09254383
0.1273198,0.025710616
-0.07395781,-0.059722695
0.114967585,-0.034253027
0.066480696,-0.0064761587
-0.04840299,-0.13646512
0.14335398,-0.03728778
0.15254222,0.122486524
0.16744506,0.13640757
0.026575757,0.13225076
-0.14096159,0.18391952
0.13768944,0.15413412
0.19016701,0.09745036
-0.18029177,0.10804125
-0.16048925,0.044921234
0.044549726,0.017081654
0.010740336,0.15736301
0.07367251,0.14799488
0.1489794,0.11996285
0.0021787405,0.036406968
-0.17203324,0.14563337
0.16808003,0.101594105
-0.19223852,-0.041695055
-0.013426344,0.058753006
0.18018208,0.022977808
-0.16563648,-0.15705712
-0.15742357,-0.3133646
-0.17956509,-0.21996236
0.14460222,-0.34138677
-0.10256913,-0.43121788
0.1514295,-0.27288345
-0.09525401,-0.19046265
0.1290458,-0.2387424
-0.14104895,-0.120287284
-0.16072999,0.18809746
0.14171112,0.21548927
-0.17706306,0.0950855
0.17022775,0.19262005
0.06259341,0.2378695
0.0950615,0.14822562
0.10709828,0.108728416
0.19029346,0.15114044
0.14339331,0.028402643
-0.15100615,0.06415701
-0.12224531,0.18876812
-0.17938401,0.26460773
-0.12963504,0.031555198
-0.020727195,0.0913315
0.09971136,0.23869349
0.15181762,-0.24822636
0.15888476,-0.27786463
0.1186935,-0.018607372
0.08499323,0.012430636
0.17618912,-0.08638673
-0.09681727,-0.03288394
0.09660597,0.11258837
0.09643138,-0.06078841
-0.17253038,0.073822156
-0.07218468,-0.054262333
-0.13329321,-0.23156519
0.025197847,0.039686993
0.15602843,-0.045885973
-0.05087252,-0.25983047
0.17826584,-0.31635967
0.1593287,0.22505827
-0.007668562,-0.08633843
-0.071473144,-0.22415882
-0.11997437,0.36601406
0.17140329,0.11557798
-0.15394357,0.0229305
-0.16292408,0.026014531
0.106422484,-0.19108441
-0.15028371,0.07577085
-0.034219243,0.026727367
-0.084383085,-0.17216857
-0.06970898,0.06189224
0.03613546,0.06591539
0.060228683,0.011518111
0.13165537,0.051787864
-0.17861778,-0.036575
-0.04664856,-0.25373212
0.101984665,-0.029971924
0.18647413,0.012636679
0.16616493,-0.18604657
0.15599321,0.012063648
0.07954115,0.14222158
-0.13692285,0.05094851
0.08648906,0.06907721
-0.18353854,-0.1215658
-0.19028953,-0.2498988
0.026133025,-0.15947254
0.11949644,-0.08859654
-0.1620098,-0.23191276
0.16479833,-0.12163189
-0.111398384,-0.05517673
-0.04583988,-0.043930233
-0.010973104,-0.05837478
-0.06972674,0.014993248
-0.008463841,-0.10091287
0.14912757,-0.11494892
-0.10028242,0.12378033
-0.010329196,-0.15568814
-0.042419918,-0.1685442
0.098136306,0.071701385
0.14404714,-0.0839338
0.020866565,-0.0648115
0.16581318,0.00092470116
-0.10818134,-0.14719935
-0.06361031,-0.11966674
0.094631806,0.14721484
-0.058415517,-0.16473782
-0.1432083,-0.17606868
-0.04185064,0.019715508
-0.068015076,-0.13802478
0.16369154,-0.10002532
-0.07216612,0.15670492
-0.18201931,0.13779588
0.024772873,0.05026322
0.18705192,0.35069925
0.1345989,0.18092448
-0.06447283,0.073697604
-0.11216756,0.15917352
-0.18389389,0.06293052
-0.094727084,-0.0007067446
0.16674928,-0.17912757
0.10643547,-0.1112135
-0.05311561,0.06787692
-0.10016625,-0.08098759
0.03929556,0.08277246
-0.14013347,0.2023826
-0.18421502,0.057836827
-0.0055517186,0.1151364
-0.03920345,0.17297412
0.17494276,-0.21646556
0.16866025,-0.111097194
0.111315794,0.0870055
-0.0834037,-0.20184226
0.048586868,0.009577797
-0.080138385,0.227611
-0.1769212,-0.09489367
-0.11682248,-0.029761378
-0.07538943,0.08085955
-0.10188386,-0.08942263
0.13905817,-0.07073445
0.10606675,0.03287288
-0.029639456,-0.13549942
-0.08580106,-0.065612726
0.0058010276,0.04703542
0.13282724,-0.011744836
-0.074021,-0.01682115
-0.18818927,0.0056823473
-0.10502728,-0.08459877
0.021100206,-0.1424883
0.047415826,-0.040648073
-0.11117672,-0.07982702
-0.07526127,-0.051993992
-0.18199761,-0.1424653
-0.1278467,-0.15161222
0.07218551,-0.050837655
-0.14074619,0.008574904
-0.14137863,0.031377237
0.003020683,0.07842445
-0.15510918,-0.0077353315
-0.085659735,0.1996184
-0.023371149,0.28212348
0.065966524,0.039360896
-0.124085434,0.032261465
0.1537448,0.20825134
-0.04880796,0.16602562
-0.12713674,0.021924937
-0.14497744,-0.11866569
-0.1464451,-0.16525155
0.014845228,0.08813508
0.03622264,-0.0357875
-0.08651806,-0.19805908
-0.15177676,-0.014018429
0.17264654,0.020978915
0.0606866,-0.017005077
-0.08652631,-0.06820098
-0.08329601,-0.22669926
-0.13893819,-0.15419051
-0.031446837,-0.0925159
0.13830008,-0.22950375
0.037426993,-0.18732421
-0.070124485,-0.015168465
0.102286465,-0.12931097
0.061663397,-0.14864413
-0.023230286,0.121597804
0.04050914,0.062361456
0.16520338,0.06369118
0.04500271,0.17738557
-0.0072616884,0.11362168
-0.10211369,0.13099524
-0.11593557,0.15796672
0.0143072875,0.18403162
0.18199602,0.1471059
0.10272447,-0.021531977
0.120374955,-0.10033052
0.08119676,-0.05777775
-0.17377608,-0.005992431
-0.07191193,-0.08319625
0.12771802,-0.03404529
0.031073757,0.040059146
-0.17718036,0.009700345
-0.08290502,0.009448512
-0.15101652,-0.025264353
-0.17952363,-0.3126348
0.042390164,-0.19173369
-0.010961771,-0.036465332
0.14909905,-0.052443687
-0.0919112,-0.04017534
0.0992842,0.030904181
-0.1471317,0.37180498
0.0077697583,0.25794
0.12799336,-0.14389656
0.079307735,-0.45072824
-0.1366036,-0.3476489
-0.022111299,-0.08981937
-0.15735379,-0.05821185
-0.034469195,-0.036113318
-0.06891265,0.16339876
-0.08756338,0.51120853
-0.08499217,0.42232245
-0.060947977,0.0018052245
0.1346111,-0.2746345
-0.112471834,-0.16135862
0.11581916,-0.04879271
0.036810294,-0.078818575
0.10813578,-0.0615473
0.19143258,0.045196988
0.09451964,0.33477217
0.04261054,0.21561827
-0.19062184,0.32162544
0.03669593,0.30207473
0.018417984,0.06901162
0.022382585,0.16731687
0.18830755,-0.41040406
-0.10870261,0.065951675
-0.13302277,0.080624774
0.16436602,0.017658008
-0.021018304,-0.10825645
0.13550925,0.098164804
0.104021646,-0.049435176
0.18953602,-0.03629023
-0.040601984,-0.22504343
-0.027511142,-0.98381466
-0.01588759,-0.080554225
-0.1254436,0.05894351
0.038614303,-0.06762169
0.10817407,-0.036620844
0.17969595,0.043565065
0.064877704,0.25058246
-0.16277017,0.08130624
0.12419858,0.11277647
-0.0020340693,-0.1204608
0.046154413,0.25928313
0.026206898,0.0129361935
0.14087655,0.22200274
0.11850774,0.005947263
-0.05201539,-0.080733545
0.13008316,-0.08635467
-0.11655397,0.04768762
-0.057888202,0.013733413
0.07909646,-0.102465875
0.047660775,0.048371002
-0.17621638,0.1949221
0.055555865,0.1352356
-0.060850315,0.109014645
-0.101040035,-0.19246703
0.109389305,-0.2548193
0.1432797,-0.0853686
0.16038038,-0.07914189
0.11447379,-0.19516207
-0.0063006547,-0.019136759
-0.17214815,0.2185735
-0.0035368975,0.12258093
-0.15094455,0.07371841
-0.1639307,-0.1384905
-0.18685721,-0.17591509
-0.098113686,-0.050135482
-0.07764243,-0.07285702
-0.050423592,-0.13591357
0.12790678,0.00671516
-0.09306302,0.06463226
-0.0035984274,0.039621875
0.063448,0.05105831
0.0567529,-0.019080296
0.08165303,-0.058900684
0.031312674,-0.028083134
-0.109811455,0.120157
0.07794939,0.15821299
-0.11357311,0.09039619
-0.057323877,0.09903638
-0.073675744,0.23421523
-0.12930089,0.06694781
-0.12109854,-0.0762513
-0.15189587,-0.18369147
-0.18794948,-0.14668745
0.0940985,0.097759865
0.08818453,0.035999704
0.004315016,-0.029274737
-0.112242535,0.13607118
0.12875596,0.22111334
0.020753669,-0.008932852
0.13561508,-0.16605464
-0.0884655,-0.2375613
0.06818874,-0.23946437
-0.0170172,0.05595123
0.11438353,0.0017187323
0.13173908,-0.06536408
0.06029198,0.19722816
0.14349432,0.24853174
0.025451079,0.04486249
-0.031595983,-0.062365416
-0.023997622,-0.023031719
0.16065085,0.07069755
-0.08180867,-0.068482414
-0.094628245,-0.053457864
-0.07878817,-0.13681455
0.032316633,-0.095166974
0.10358001,-0.14335236
-0.18519911,-0.066805705
-0.16957414,-0.1472626
-0.011774508,0.07061022
-0.10756405,0.1353923
0.18881817,0.13081565
0.12776643,0.33832648
-0.036706645,0.231402
0.15883256,0.079486094
0.001902039,0.2256042
-6.717371e-05,0.3025565
-0.12539013,0.12718184
0.19007131,-0.09837312
-0.11111409,-0.114205614
0.026296027,0.057994947
0.106427625,-0.20953432
0.17891027,-0.34172258
-0.10335929,0.068750635
0.14677298,-0.18456021
-0.1859201,-0.1463484
-0.14760672,0.21351855
-0.04861332,0.0065114945
-0.08161206,0.20139238
-0.06864919,0.08724373
0.13813013,-0.6806766
-0.02175765,0.14366215
-0.04687481,0.12768155
-0.11285074,0.06948314
-0.1387917,-0.07857546
-0.15448052,0.1246379
-0.17751771,-0.2757795
0.06839894,0.16624624
-0.017278302,0.049836706
-0.18574047,-0.94712895
0.17360608,0.2356766
-0.10287428,0.33126706
-0.00032733416,0.214271
0.034746606,0.09617162
0.12833747,0.0601019
-0.11963898,-0.018483913
-0.035086837,0.09439008
0.058839347,0.037488077
0.015449929,-0.44550684
0.03938921,0.1648148
-0.13315143,0.03482185
-0.06296851,0.10798695
-0.18422854,-0.062592894
-0.14992344,-0.11995199
0.024540793,-0.02090177
-0.1013587,-0.027712414
-0.02688515,-0.06488631
0.1345392,-0.013138685
-0.1734706,-0.070370875
0.017329646,0.17314255
0.1244048,0.09577648
0.06455799,0.0065082116
0.15697327,-0.16915214
-0.13567244,-0.105188884
0.027057169,-0.120984495
0.12217376,-0.0722308
0.053770784,-0.03716925
-0.042722337,-0.14538153
-0.13556986,0.21636929
-0.002548953,0.11229956
-0.056681253,-0.018630188
0.049717512,-0.09273511
0.13265215,-0.052591838
0.09823131,-0.059488237
-0.11681156,-0.004992951
-0.032430537,-0.011348407
-0.12770109,-0.050944358
-0.13013613,0.16173965
-0.15634489,0.08090687
0.0609494,0.03471126
-0.0788358,-0.04407422
0.013635367,0.15386431
-0.11619424,0.055018693
-0.08575687,0.07842672
0.15827492,0.23970743
0.06848861,0.1713187
-0.089195274,-0.0066745575
-0.16497084,-0.008656103
0.18387055,0.028083635
0.17234269,-0.19665745
-0.118545435,-0.19072716
-0.17968045,-0.2099012
0.006278447,-0.15872365
-0.014212377,-0.25442782
0.18182233,-0.21882538
0.0139956,-0.13881893
0.045041002,-0.30467907
-0.087368235,-0.24702948
-0.12446975,0.120159104
0.11782699,0.24318105
-0.049019527,0.16433123
0.1570559,0.17811552
-0.07353555,0.24093677
0.08075929,0.24215756
-0.066175915,0.14185521
0.15443757,0.09568736
-0.151807,0.12708387
-0.16278164,0.37816983
-0.07404802,0.26537192
0.1617108,0.28424254
-0.06718923,0.5057554
0.011074186,-0.20417498
0.052707244,-0.09735961
0.062016975,-0.049637735
0.13547075,-0.54243195
-0.0113082845,-0.5105963
-0.102498606,0.36942858
-0.041810215,0.07402573
-0.029783232,0.15875052
-0.0925176,0.6832506
-0.14575484,-0.29822525
0.107059695,-0.18463044
-0.073460706,0.15263592
0.1360674,-0.4922687
-0.021114659,-0.49323645
-0.08355395,0.041264083
0.18776397,-0.015391598
-0.027151275,0.02918023
0.070066735,0.35715598
-0.009337053,-0.11343238
-0.14919397,-0.09050366
-0.13748406,0.1623648
-0.068941645,-0.13732544
-0.047407772,-0.23522776
0.07202854,-0.026426442
0.13084914,-0.034271106
0.14512229,0.19983219
0.07342403,-0.2005362
0.11429223,0.2545285
0.14640088,0.13499595
0.02104058,-0.15688145
0.024383413,0.17446882
0.18053591,-0.3334908
-0.008842932,-0.21140839
-0.14895917,-0.21980135
-0.045144744,0.092730574
-0.08234276,-0.26201436
-0.14595944,0.39181244
0.0775411,0.1978529
0.11373733,-0.09898291
0.12779313,0.38072944
0.17716114,-0.2664509
-0.14559664,-0.06557915
-0.057783082,-0.26422635
-0.16506054,-0.23206683
-0.17933819,0.04850478
0.18763481,0.19744621
0.040282175,-0.07683971
0.16079235,0.20636958
-0.05758888,0.3835556
-0.1315433,-0.20567106
0.08425136,-0.1381899
0.14587754,-0.20425978
-0.011115206,-0.15680371
0.057086706,-0.13200521
-0.0002610552,-0.20838684
-0.12342317,-0.17768426
-0.17133552,0.024329167
-0.017981216,-0.05797024
-0.01582489,-0.019825222
0.011541511,-0.026007086
-0.06581727,-0.035371173
0.09862311,-0.049121406
-0.03836068,0.018495474
-0.0039356034,0.07498949
0.14361382,-0.021813419
0.0209626,0.10433944
0.18851277,0.15838593
-0.009567618,0.07967099
0.108141266,0.0052403533
0.11620886,0.10507543
-0.006087571,0.020082394
-0.069322206,0.09038661
0.14948148,0.28151366
-0.1815889,0.11418019
0.17838608,0.033020742
-0.10285597,0.21069416
0.19086577,0.079325646
0.057119604,-0.052884
-0.18353565,-0.1118192
0.159376,-0.02237692
0.06795696,-0.18516812
-0.019446855,-0.2632855
0.18593259,-0.04567251
-0.04998976,-0.12461798
0.023657395,-0.15776363
-0.04061442,-0.02590735
-0.16138937,-0.06854236
0.026837798,-0.1052838
0.03908672,-0.056703042
-0.034214586,-0.14857878
0.07111626,-0.1763445
-0.1789919,0.031325243
-0.044460457,-0.092167564
0.06934272,-0.049275868
0.018179229,0.032291133
-0.022889301,0.12215613
0.16127399,0.20693736
-0.13910495,0.18404776
0.055575572,0.15761782
0.1902724,0.23936693
0.08692688,0.2879022
-0.171535,0.084973946
-0.024571856,0.17520012
-0.010584837,0.1576562
0.18836996,0.025902491
0.06078977,0.38224447
0.16422962,0.29388422
-0.012764472,-0.47560072
-0.06671023,-0.36006102
-0.091866,0.23282364
-0.05381607,-0.22282827
-0.0001664201,0.00083313265
0.036779895,0.15329167
-0.0805259,0.17673604
-0.06341837,0.38770288
0.11281417,0.026035784
-0.080372944,-0.39036494
0.18877627,-0.50040823
-0.04251696,0.0017150344
0.06780575,0.061660156
-0.14170647,0.14792015
-0.1394126,0.051035404
0.001589227,0.12967066
-0.12085311,0.07538129
-0.10506944,-0.38850775
0.15508513,0.050931413
0.18127677,-0.19381316
0.030138051,-0.1750136
0.18266457,0.34482887
-0.14123629,0.21557082
0.026764248,-0.08347761
-0.060181513,-0.81056273
-0.13554706,-0.74319047
-0.15753853,-0.77884966
-0.0052423477,-0.16934007
-0.0006727235,0.3423196
-0.15691502,-0.070196725
-0.14441799,0.5249385
0.13443963,0.95988625
0.039022047,0.7620926
0.069552176,0.07916383
0.061695375,0.24559236
-0.00997167,-0.15317097
0.020897651,-0.07085976
-0.18451706,0.446523
0.04164203,-0.380741
0.034614258,-0.15308823
-0.057179596,0.124269314
-0.10469379,-0.11069931
-0.19012593,0.5202854
0.13475443,0.7573576
0.16735712,0.62370765
-0.052944556,-0.10733238
-0.09342435,0.1876233
0.038496565,-0.1218277
-0.13058509,-0.6640708
0.14271407,-0.64890945
0.06760331,-0.5535569
